2020-10-27 21:48:46,149: INFO: running train_word2vec_model.py data/wiki.zh.text wiki.zh.text.model wiki.zh.text.vector
2020-10-27 21:48:46,150: INFO: collecting all words and their counts
2020-10-28 08:55:16,245: INFO: EPOCH 1 - PROGRESS: at 11.22% examples, 152799 words/s, in_qsize 2, out_qsize 0
2020-10-28 08:55:17,322: INFO: EPOCH 1 - PROGRESS: at 11.32% examples, 150210 words/s, in_qsize 14, out_qsize 1
2020-10-28 08:55:18,397: INFO: EPOCH 1 - PROGRESS: at 11.48% examples, 148451 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:55:19,779: INFO: EPOCH 1 - PROGRESS: at 11.51% examples, 144706 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:55:20,762: INFO: EPOCH 1 - PROGRESS: at 11.56% examples, 142270 words/s, in_qsize 6, out_qsize 0
2020-10-28 08:55:21,931: INFO: EPOCH 1 - PROGRESS: at 11.66% examples, 139991 words/s, in_qsize 2, out_qsize 0
2020-10-28 08:55:22,976: INFO: EPOCH 1 - PROGRESS: at 11.69% examples, 137465 words/s, in_qsize 13, out_qsize 1
2020-10-28 08:55:24,061: INFO: EPOCH 1 - PROGRESS: at 11.77% examples, 135787 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:25,474: INFO: EPOCH 1 - PROGRESS: at 11.88% examples, 133382 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:26,534: INFO: EPOCH 1 - PROGRESS: at 11.98% examples, 131626 words/s, in_qsize 13, out_qsize 2
2020-10-28 08:55:27,629: INFO: EPOCH 1 - PROGRESS: at 12.07% examples, 129967 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:28,649: INFO: EPOCH 1 - PROGRESS: at 12.17% examples, 128668 words/s, in_qsize 16, out_qsize 0
2020-10-28 08:55:29,911: INFO: EPOCH 1 - PROGRESS: at 12.38% examples, 127624 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:31,011: INFO: EPOCH 1 - PROGRESS: at 12.58% examples, 127579 words/s, in_qsize 11, out_qsize 0
2020-10-28 08:55:32,281: INFO: EPOCH 1 - PROGRESS: at 12.72% examples, 126425 words/s, in_qsize 14, out_qsize 1
2020-10-28 08:55:33,838: INFO: EPOCH 1 - PROGRESS: at 12.91% examples, 124782 words/s, in_qsize 9, out_qsize 0
2020-10-28 08:55:35,292: INFO: EPOCH 1 - PROGRESS: at 12.95% examples, 122286 words/s, in_qsize 12, out_qsize 3
2020-10-28 08:55:36,376: INFO: EPOCH 1 - PROGRESS: at 13.02% examples, 120831 words/s, in_qsize 10, out_qsize 6
2020-10-28 08:55:37,472: INFO: EPOCH 1 - PROGRESS: at 13.13% examples, 119698 words/s, in_qsize 12, out_qsize 1
2020-10-28 08:55:38,558: INFO: EPOCH 1 - PROGRESS: at 13.22% examples, 118451 words/s, in_qsize 7, out_qsize 6
2020-10-28 08:55:39,715: INFO: EPOCH 1 - PROGRESS: at 13.37% examples, 117572 words/s, in_qsize 9, out_qsize 0
2020-10-28 08:55:40,775: INFO: EPOCH 1 - PROGRESS: at 13.44% examples, 116359 words/s, in_qsize 2, out_qsize 0
2020-10-28 08:55:41,807: INFO: EPOCH 1 - PROGRESS: at 13.49% examples, 114957 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:42,917: INFO: EPOCH 1 - PROGRESS: at 13.59% examples, 113914 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:55:44,070: INFO: EPOCH 1 - PROGRESS: at 13.63% examples, 112466 words/s, in_qsize 15, out_qsize 0
2020-10-28 08:55:45,220: INFO: EPOCH 1 - PROGRESS: at 13.71% examples, 111425 words/s, in_qsize 8, out_qsize 0
2020-10-28 08:55:46,284: INFO: EPOCH 1 - PROGRESS: at 13.77% examples, 110677 words/s, in_qsize 7, out_qsize 1
